id,username,type,graduation_date,cgpa,entryyear,entrytype,left_date
2786,21948154,12,NULL,4,2019,1,10.09.2020
2788,21948212,12,NULL,3.64,2019,1,22.10.2020
2790,21948231,12,NULL,3.64,2019,1,30.09.2021
2792,21948341,12,NULL,3.57,2019,1,01.09.2020
2794,21948427,12,NULL,3.39,2019,1,19.10.2021
2796,2200469001,12,NULL,2.68,2020,1,09.10.2023
2798,2200469041,12,NULL,3.04,2020,1,02.11.2023
2800,2200469044,12,NULL,3.67,2020,1,02.11.2023
2802,2200469045,12,NULL,2.03,2020,1,15.09.2022
2804,2200469046,12,NULL,3.43,2020,1,17.10.2022
2806,2200469050,12,NULL,3.13,2020,1,02.03.2021
2808,2200469054,12,NULL,3.2,2020,1,12.10.2020
2810,2200469073,12,NULL,0.55,2020,3,14.09.2022
2812,2200469803,12,NULL,3.75,2020,4,22.02.2021
2814,2210469003,12,NULL,0,2021,4,27.01.2022
2816,2210469008,12,NULL,3.78,2021,1,19.10.2022
2818,2210469011,12,NULL,0,2021,1,31.07.2023
2820,2210469017,12,NULL,0.4,2021,1,25.08.2023
2822,2210469020,12,NULL,3.49,2021,1,17.09.2023
2824,2210469045,12,NULL,1.33,2021,1,17.08.2023
2826,2210469067,12,NULL,3.77,2021,1,05.10.2022
2828,2210469091,12,NULL,3.75,2021,23,20.09.2021
2830,2220469100,12,NULL,0,2022,23,16.09.2022
2832,2220469108,12,NULL,0,2022,23,15.09.2022
2834,2220469123,12,NULL,0,2022,4,19.01.2023
2836,2220469125,12,NULL,0,2022,4,19.01.2023
2838,2240469082,12,NULL,0,2024,22,17.09.2024
2840,2240469084,12,NULL,0,2024,21,11.09.2024
2842,2240469098,12,NULL,0,2024,23,20.09.2024
2844,2240469115,12,NULL,3.75,2024,4,14.11.2024
2854,21031021,16,NULL,NULL,2019,34,01.01.2019
2872,20930102,16,NULL,NULL,2019,34,01.01.2019
2882,N21147471,16,NULL,NULL,2021,34,01.01.2021
2886,N24140300,16,NULL,NULL,2024,34,01.01.2024
2888,N18234107,11,NULL,NULL,2021,34,NULL
2890,N22143967,11,NULL,NULL,2022,34,NULL
2892,N19131732,11,NULL,NULL,2022,34,NULL
2894,N23144448,11,NULL,NULL,2023,34,NULL
2896,N23145736,11,NULL,NULL,2023,34,NULL
2898,N21132532,11,NULL,NULL,2023,34,NULL
2900,N18233235,11,NULL,NULL,2024,34,NULL
2902,N21133495,11,NULL,NULL,2024,34,NULL
2904,N24141516,11,NULL,NULL,2024,34,NULL
2906,N24142783,11,NULL,NULL,2025,34,NULL
2908,N24142784,11,NULL,NULL,2025,34,NULL
2910,N24142785,11,NULL,NULL,2025,34,NULL
2914,N12223317,13,NULL,NULL,2013,30,01.01.2013
2918,N12226858,13,NULL,NULL,2013,30,01.01.2013
2924,20829622,13,NULL,NULL,2013,30,01.01.2013
2926,20829339,13,NULL,NULL,2013,30,01.01.2013
2930,20829363,13,NULL,NULL,2013,30,01.01.2013
2932,20829396,13,NULL,NULL,2013,30,01.01.2013
2934,N13129100,13,NULL,NULL,2013,30,01.01.2013
2938,20929984,13,NULL,NULL,2014,30,01.01.2014
2940,N14123522,13,NULL,NULL,2014,30,01.01.2014
2944,N14124347,13,NULL,NULL,2014,30,01.01.2014
2946,N14125683,13,NULL,NULL,2014,30,01.01.2014
2952,20970854,13,NULL,NULL,2015,30,01.01.2015
2954,N14324648,13,NULL,NULL,2015,30,01.01.2015
2958,N14326718,13,NULL,NULL,2015,30,01.01.2015
2960,N14326998,13,NULL,NULL,2015,30,01.01.2015
2962,N16120771,13,NULL,NULL,2016,30,01.01.2016
2964,N16126448,13,NULL,NULL,2016,30,01.01.2016
2968,N17121350,13,NULL,NULL,2017,30,01.01.2017
2970,N17121562,13,NULL,NULL,2017,30,01.01.2017
2976,N17126189,13,NULL,NULL,2017,30,01.01.2017
2980,N18130015,13,NULL,NULL,2018,30,01.01.2018
2982,N18130998,13,NULL,NULL,2018,30,01.01.2018
2984,21691657,13,NULL,NULL,2018,30,01.01.2018
2986,N14112977,13,NULL,NULL,2018,30,01.01.2018
2996,N18135752,13,NULL,NULL,2018,30,01.01.2018
3000,N18137398,13,NULL,NULL,2018,30,01.01.2018
3002,N18137739,13,NULL,NULL,2018,30,01.01.2018
3004,N18137896,13,NULL,NULL,2018,30,01.01.2018
3006,N18138943,13,NULL,NULL,2018,30,01.01.2018
3008,21232336,13,NULL,NULL,2019,30,01.01.2019
3014,N19130785-1876,13,NULL,NULL,2019,30,01.01.2019
3028,N19136909-1876,13,NULL,NULL,2019,30,01.01.2019
3034,21607921,13,NULL,NULL,2020,30,01.01.2020
3042,21607992,13,NULL,NULL,2020,30,01.01.2020
3044,N20136678,13,NULL,NULL,2020,30,01.01.2020
3046,21232647,13,NULL,NULL,2020,30,01.01.2020
3048,21431323,13,NULL,NULL,2020,30,01.01.2020
3050,N20138972,13,NULL,NULL,2020,30,01.01.2020
3056,21430901,13,NULL,NULL,2021,30,01.01.2021
3058,N21138494,13,NULL,NULL,2021,30,01.01.2021
3062,N21138793,13,NULL,NULL,2021,30,01.01.2021
3066,N18130015,13,NULL,NULL,2023,32,01.01.2023
3078,N17124679,13,NULL,NULL,2022,32,01.01.2022
3084,N22132002,13,NULL,NULL,2022,30,01.01.2022
3088,N22137754,13,NULL,NULL,2022,30,01.01.2022
3090,21631698,13,NULL,NULL,2022,30,01.01.2022
3092,21332129,13,NULL,NULL,2022,30,01.01.2022
3096,N23131278,13,NULL,NULL,2023,30,01.01.2023
3098,N23135946,13,NULL,NULL,2023,30,01.01.2023
3100,N12221597,13,NULL,NULL,2013,30,01.01.2013
3106,20727706,13,NULL,NULL,2013,30,01.01.2013
3112,N13120420,13,NULL,NULL,2013,30,01.01.2013
3118,20727447,13,NULL,NULL,2013,30,01.01.2013
3126,N14121143,13,NULL,NULL,2014,30,01.01.2014
3132,20829377,13,NULL,NULL,2014,30,01.01.2014
3138,20727499,13,NULL,NULL,2015,30,01.01.2015
3140,21172098,13,NULL,NULL,2015,30,01.01.2015
3146,21073479,13,NULL,NULL,2015,30,01.01.2015
3156,N16128647,13,NULL,NULL,2016,30,01.01.2016
3158,N17121350,13,NULL,NULL,2017,30,01.01.2017
3164,N17125014,13,NULL,NULL,2017,30,01.01.2017
3172,N18130998,13,NULL,NULL,2018,30,01.01.2018
3178,N18134937,13,NULL,NULL,2018,30,01.01.2018
3180,N18134943,13,NULL,NULL,2018,30,01.01.2018
3184,N18135685,13,NULL,NULL,2018,30,01.01.2018
3188,21030794,4,01.07.2020,NULL,2018,30,NULL
3200,N18237108,13,NULL,NULL,2019,30,01.01.2019
3202,N19130212,13,NULL,NULL,2019,30,01.01.2019
3208,N19132179,13,NULL,NULL,2019,30,01.01.2019
3210,N19132644-1876,13,NULL,NULL,2019,30,01.01.2019
3212,N19133052,13,NULL,NULL,2019,30,01.01.2019
3216,21332239,4,01.07.2021,NULL,2019,30,NULL
3222,N19138009,13,NULL,NULL,2019,30,01.01.2019
3226,21232479,13,NULL,NULL,2020,30,01.01.2020
3228,N20132440,13,NULL,NULL,2020,30,01.01.2020
3230,21332024,13,NULL,NULL,2020,30,01.01.2020
3242,N21135128,13,NULL,NULL,2021,30,01.01.2021
3244,N21135854,13,NULL,NULL,2021,30,01.01.2021
3248,N21138494,13,NULL,NULL,2021,30,01.01.2021
3250,21531173,13,NULL,NULL,2021,30,01.01.2021
3254,N21139590,13,NULL,NULL,2021,30,01.01.2021
3260,N19136996,13,NULL,NULL,2023,32,01.01.2023
3262,N19130212,4,01.07.2024,NULL,2022,32,NULL
3272,N22130219,13,NULL,NULL,2022,30,01.01.2022
3276,N22133465,13,NULL,NULL,2022,30,01.01.2022
3284,20930121,4,01.07.2024,NULL,2022,30,NULL
3290,N24110132,13,NULL,NULL,NULL,30,NULL
3292,N24110684,13,NULL,NULL,NULL,30,NULL
3294,21431031,5,NULL,NULL,2020,30,NULL
3296,21332302,5,NULL,NULL,2023,32,NULL
3300,N19138009,5,NULL,NULL,2022,32,NULL
3302,N12229404,5,NULL,NULL,2023,32,NULL
3304,21131111,5,NULL,NULL,2023,32,NULL
3306,N22131963,5,NULL,NULL,2022,30,NULL
3308,N22135082,5,NULL,NULL,2022,30,NULL
3310,N22135205,5,NULL,NULL,2022,30,NULL
3312,N18130998,5,NULL,NULL,2023,32,NULL
3314,N22136792,5,NULL,NULL,2022,30,NULL
3316,N22138920,5,NULL,NULL,2022,33,NULL
3318,N22139456,5,NULL,NULL,2022,30,NULL
3320,N22139547,5,NULL,NULL,2022,30,NULL
3322,N23132260,5,NULL,NULL,2023,30,NULL
3324,21731813,5,NULL,NULL,2023,30,NULL
3326,N23135081,5,NULL,NULL,2023,33,NULL
3328,N23136462,5,NULL,NULL,2023,30,NULL
3330,N23139298,5,NULL,NULL,2023,30,NULL
3332,N23139992,5,NULL,NULL,2023,30,NULL
3334,N23136654,5,NULL,NULL,2024,30,NULL
3336,N24110113,5,NULL,NULL,2024,30,NULL
3338,N24110135,5,NULL,NULL,2024,30,NULL
3340,N24110182,5,NULL,NULL,2024,30,NULL
3342,N24110203,5,NULL,NULL,2024,30,NULL
3344,N24110222,5,NULL,NULL,2024,30,NULL
3346,2200469829,5,NULL,NULL,2024,30,NULL
3348,N24110693,5,NULL,NULL,2024,30,NULL
3350,N20138087,5,NULL,NULL,2024,30,NULL
3352,N24111578,5,NULL,NULL,2024,30,NULL
3354,2210469104,5,NULL,NULL,2024,30,NULL
3356,21947933,5,NULL,NULL,2024,30,NULL
3358,N24111856,5,NULL,NULL,2024,30,NULL
3360,N24111990,5,NULL,NULL,2024,30,NULL
3362,21948192,5,NULL,NULL,2024,30,NULL
3364,N24120282,5,NULL,NULL,2025,30,NULL
3366,N24120283,5,NULL,NULL,2025,30,NULL
3368,N24120284,5,NULL,NULL,2025,30,NULL
3370,N24120285,5,NULL,NULL,2025,30,NULL
3372,N24120286,5,NULL,NULL,2025,30,NULL
3374,N22133465,5,NULL,NULL,2025,30,NULL
3376,N24120288,5,NULL,NULL,2025,30,NULL
3377,N14110009,14,NULL,NULL,2014,30,NULL
3379,N14111341,14,NULL,NULL,2014,30,NULL
3381,N14113822,14,NULL,NULL,2014,30,NULL
3383,N14114187,14,NULL,NULL,2014,30,NULL
3385,N14114379,14,NULL,NULL,2014,30,NULL
3387,N14114549,14,NULL,NULL,2014,30,NULL
3389,N14114561,14,NULL,NULL,2014,30,NULL
3391,N14115908,14,NULL,NULL,2014,30,NULL
3393,N14117284,14,NULL,NULL,2014,30,NULL
3395,N14119442,14,NULL,NULL,2014,30,NULL
3397,N14119600,14,NULL,NULL,2014,30,NULL
3399,N14119855,14,NULL,NULL,2014,30,NULL
3401,N14210696,14,NULL,NULL,2015,30,NULL
3403,N14212329,14,NULL,NULL,2015,30,NULL
3405,N14214895,14,NULL,NULL,2015,30,NULL
3407,N14218724,14,NULL,NULL,2015,30,NULL
3409,N14311042,14,NULL,NULL,2015,30,NULL
3411,N14311388,14,NULL,NULL,2015,30,NULL
3413,N14311394,14,NULL,NULL,2015,30,NULL
3415,N14312291,14,NULL,NULL,2015,30,NULL
3417,N14312514,14,NULL,NULL,2015,30,NULL
3419,N14312746,14,NULL,NULL,2015,30,NULL
3421,N14315083,14,NULL,NULL,2015,30,NULL
3423,N14316458,14,NULL,NULL,2015,30,NULL
3425,N14317262,14,NULL,NULL,2015,30,NULL
3427,N14318265,14,NULL,NULL,2015,30,NULL
3429,N14318570,14,NULL,NULL,2015,30,NULL
3431,N14319709,14,NULL,NULL,2015,30,NULL
3433,N15112384,14,NULL,NULL,2016,30,NULL
3435,N15211826,14,NULL,NULL,2016,30,NULL
3437,N15211950,14,NULL,NULL,2016,30,NULL
3439,N15212829,14,NULL,NULL,2016,30,NULL
3441,N15215023,14,NULL,NULL,2016,30,NULL
3443,N15215037,14,NULL,NULL,2016,30,NULL
3445,N15216010,14,NULL,NULL,2016,30,NULL
3447,N15216414,14,NULL,NULL,2016,30,NULL
3449,N15218439,14,NULL,NULL,2016,30,NULL
3451,N15232964,14,NULL,NULL,2016,30,NULL
3453,N16110436,14,NULL,NULL,2016,30,NULL
3455,N16111129,14,NULL,NULL,2016,30,NULL
3457,N16114990,14,NULL,NULL,2016,30,NULL
3459,N16115537,14,NULL,NULL,2016,30,NULL
3461,N16117171,14,NULL,NULL,2016,30,NULL
3463,N16117903,14,NULL,NULL,2016,30,NULL
3465,N16118062,14,NULL,NULL,2016,30,NULL
3467,N16119330,14,NULL,NULL,2016,30,NULL
3469,N16119769,14,NULL,NULL,2016,30,NULL
3471,N16210969,14,NULL,NULL,2017,30,NULL
3473,N16215856,14,NULL,NULL,2017,30,NULL
3475,N16217346,14,NULL,NULL,2017,30,NULL
3477,N16218168,14,NULL,NULL,2017,30,NULL
3479,N17116172,14,NULL,NULL,2017,30,NULL
3481,N17116277,14,NULL,NULL,2017,30,NULL
3483,N17119021,14,NULL,NULL,2017,30,NULL
3485,N17130068,14,NULL,NULL,2017,30,NULL
3487,N17133211,14,NULL,NULL,2017,30,NULL
3489,N17133341,14,NULL,NULL,2017,30,NULL
3491,N17133393,14,NULL,NULL,2017,30,NULL
3493,N17136729,14,NULL,NULL,2017,30,NULL
3495,N17137163,14,NULL,NULL,2017,30,NULL
3497,N17138935,14,NULL,NULL,2017,30,NULL
3499,N17139492,14,NULL,NULL,2017,30,NULL
3501,N17231269,14,NULL,NULL,2018,30,NULL
3503,N17231280,14,NULL,NULL,2018,30,NULL
3505,N17231742,14,NULL,NULL,2018,30,NULL
3507,N17233032,14,NULL,NULL,2018,30,NULL
3509,N17234004,14,NULL,NULL,2018,30,NULL
3511,N17235965,14,NULL,NULL,2018,30,NULL
3513,N17236530,14,NULL,NULL,2018,30,NULL
3515,N17239073,14,NULL,NULL,2018,30,NULL
3517,N14114561,14,NULL,NULL,2018,30,NULL
3519,N14316458,14,NULL,NULL,2018,30,NULL
3521,N15211950,14,NULL,NULL,2018,30,NULL
3523,N18131029,14,NULL,NULL,2018,30,NULL
3525,N17133393,14,NULL,NULL,2018,30,NULL
3527,N18131650,14,NULL,NULL,2018,30,NULL
3529,N18132670,14,NULL,NULL,2018,30,NULL
3531,N18133252,14,NULL,NULL,2018,30,NULL
3533,N18133813,14,NULL,NULL,2018,30,NULL
3535,N18135156,14,NULL,NULL,2018,30,NULL
3537,N18135937,14,NULL,NULL,2018,30,NULL
3539,N18136171,14,NULL,NULL,2018,30,NULL
3541,N18136432,14,NULL,NULL,2018,30,NULL
3543,N18137421,14,NULL,NULL,2018,30,NULL
3545,N18139187,14,NULL,NULL,2018,30,NULL
3547,N18230585,14,NULL,NULL,2019,30,NULL
3549,N18232462,14,NULL,NULL,2019,30,NULL
3551,N18237150,14,NULL,NULL,2019,30,NULL
3553,N18238001,14,NULL,NULL,2019,30,NULL
3555,N18238476,14,NULL,NULL,2019,30,NULL
3557,N19132857,14,NULL,NULL,2019,30,NULL
3559,N19133951,14,NULL,NULL,2019,30,NULL
3561,N19134613,14,NULL,NULL,2019,30,NULL
3563,N19135953,14,NULL,NULL,2019,30,NULL
3565,N19135987,14,NULL,NULL,2019,30,NULL
3567,N19136913,14,NULL,NULL,2019,30,NULL
3569,N19231034,14,NULL,NULL,2020,30,NULL
3571,N19238035,14,NULL,NULL,2020,30,NULL
3573,N19238329,14,NULL,NULL,2020,30,NULL
3575,N20136164,14,NULL,NULL,2020,30,NULL
3577,N20136849,14,NULL,NULL,2020,30,NULL
3579,N20138328,14,NULL,NULL,2020,30,NULL
3581,N20138475,14,NULL,NULL,2020,30,NULL
3583,N20231879,14,NULL,NULL,2021,30,NULL
3585,N20231918,14,NULL,NULL,2021,30,NULL
3587,N20232318,14,NULL,NULL,2021,30,NULL
3589,N20233364,14,NULL,NULL,2021,30,NULL
3591,N20236704,14,NULL,NULL,2021,30,NULL
3593,N20237015,14,NULL,NULL,2021,30,NULL
3595,N20238063,14,NULL,NULL,2021,30,NULL
3597,N20238125,14,NULL,NULL,2021,30,NULL
3599,N20238360,14,NULL,NULL,2021,30,NULL
3601,N20238449,14,NULL,NULL,2021,30,NULL
3603,N20238901,14,NULL,NULL,2021,30,NULL
3605,N21132256,14,NULL,NULL,2021,30,NULL
3607,N21135273,14,NULL,NULL,2021,30,NULL
3609,N21135836,14,NULL,NULL,2021,30,NULL
3611,N21230695,14,NULL,NULL,2022,30,NULL
3613,N21231800,14,NULL,NULL,2022,30,NULL
3615,N21232226,14,NULL,NULL,2022,30,NULL
3617,N21232594,14,NULL,NULL,2022,30,NULL
3619,N21232853,14,NULL,NULL,2022,30,NULL
3621,N21238728,14,NULL,NULL,2022,30,NULL
3623,N14316458,14,NULL,NULL,2023,30,NULL
3625,N20138475,14,NULL,NULL,2022,30,NULL
3627,N23231235,14,NULL,NULL,2024,30,NULL
3629,N23235601,14,NULL,NULL,2024,30,NULL
3631,N24110572,14,NULL,NULL,,30,NULL
3633,N24110808,14,NULL,NULL,2024,30,NULL
3635,N24110850,14,NULL,NULL,,30,NULL
3637,N24110894,14,NULL,NULL,,30,NULL
3639,N24111154,14,NULL,NULL,,30,NULL
3641,N24111729,14,NULL,NULL,,30,NULL
3643,N24111969,14,NULL,NULL,,30,NULL
3645,N24112040,14,NULL,NULL,,30,NULL
3647,N24112160,14,NULL,NULL,,30,NULL
3649,N24112315,14,NULL,NULL,,30,NULL
3651,N24112316,14,NULL,NULL,,30,NULL
3653,N24112331,14,NULL,NULL,,30,NULL
3655,N24112392,14,NULL,NULL,,30,NULL
3657,N24112402,14,NULL,NULL,,30,NULL
3659,N24112406,14,NULL,NULL,,30,NULL
3661,N24112445,14,NULL,NULL,,30,NULL
3663,N24111738,14,NULL,NULL,,30,NULL
3665,N24112497,14,NULL,NULL,,30,NULL
3667,N24112520,14,NULL,NULL,,30,NULL
3669,N24112544,14,NULL,NULL,,30,NULL
3671,N24112586,14,NULL,NULL,,30,NULL
3673,N24114704,14,NULL,NULL,,30,NULL
3675,N24114706,14,NULL,NULL,,30,NULL
3677,N24114709,14,NULL,NULL,,30,NULL
3679,N24114711,14,NULL,NULL,,30,NULL
3681,N24114722,14,NULL,NULL,,30,NULL
3683,N24114729,14,NULL,NULL,,30,NULL
3685,N24210034,14,NULL,NULL,,30,NULL
